Buyer Address,Token,Buy eth,Buy USD,Return Tokens,Return Tokens (fromWei),Token price,Token price USD,Block,Timestamp
0x586075CEa62b415A33050c012c6e1591C1da1c74,eth,0.0015,3.93427367265,534909311351824149,0.534909311351824149,0.0028042136641988832,7.355029327695369,14139128,1643972660000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.6,1573.70946906,213954911769797645142,213.954911769797645142,0.0028043291693418244,7.355332280257322,14140674,1643992835000
0x8B4Ca0c6Ff4B175a776aEA73A251354B6771bccA,eth,0.105,275.39915708549995,37440302079591532784,37.440302079591532784,0.0028044645520430996,7.355687368655561,14140684,1643993004000
0x1F736b9D5cdeb4933DB97e4f9f8153899E0Ab82f,eth,0.3,786.85473453,106969325267487396937,106.969325267487396937,0.00280454232322977,7.3558913507437,14141237,1644000552000
0x3c7eA1846BC5cb5e043a1CE8B728d4e42d9f2539,eth,0.278,729.1520539978001,99120985292514166487,99.120985292514166487,0.0028046533151340172,7.356182465761538,14141432,1644002951000
0x1F736b9D5cdeb4933DB97e4f9f8153899E0Ab82f,eth,0.09,236.056420359,32088719105679060625,32.088719105679060625,0.0028047239811473746,7.35636781205214,14141972,1644009553000
0x6C0822b5D3A0aEC3869DDdE051573a97856Aeb54,eth,2.22222222222,5828.553589105282,792188651632521688450,792.18865163252168845,0.002805167957961153,7.357532296245283,14146784,1644074802000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.191,500.9641809841,68077368443476794390,68.07736844347679439,0.0028056313627719508,7.358747737143218,14147056,1644078254000
0xc9284a9FD6D8C484bFD7e24f26B1634585f0A296,eth,0.03,78.68547345299999,10692618657030968896,10.692618657030968896,0.0028056737981835157,7.35885903882489,14150232,1644120741000
0xDb88DB916C76323CE15ED5fe1F50d2f54733Fc70,eth,2.1,5507.9831417099995,748374220454820529143,748.374220454820529143,0.0028060827626100425,7.359931690809113,14155304,1644187907000
0x580756206Bc33BDf63F26e46eb1BaD3BC5c53a54,eth,1,2622.8491151,356293098472827041759,356.293098472827041759,0.0028066779970936364,7.361492901047685,14156241,1644200424000
0xDe10F01e3f9bF288eF7A91cb4744B4AF3F2797F0,eth,76,199336.5327476,26936714341069019914143,26936.714341069019914143,0.0028214279974052635,7.40017992631276,14156771,1644207408000
0xA4e6C2B6264652444B3F0cc1bB37496AE916931c,eth,0.374358,981.8845490306059,131997503454808260551,131.997503454808260551,0.002836099094314827,7.4386599998595555,14157139,1644212218000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.1,262.28491151,35258568651002928938,35.258568651002928938,0.00283619000504025,7.438898444975284,14159399,1644243286000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.06,157.37094690599997,21154912472441168653,21.154912472441168653,0.002836220668753082,7.43897887126735,14159620,1644246072000
0x7157961707E305d5580c8AB29ce6E120Ec01744e,eth,0.75,1967.1368363249999,264421933625649057428,264.421933625649057428,0.0028363759001240794,7.4393860197314075,14162213,1644280043000
0xB646B4cD68548D96804e844b7CfBEf4e74b80675,eth,0.0125,32.78561393875,4406805185456410126,4.406805185456410126,0.0028365220321636213,7.4397693020220075,14164131,1644305819000
0x2B075EDE4AF705D31464090b41B8D5C3CA9da84c,eth,0.0125,32.78561393875,4406797742033852588,4.406797742033852588,0.002836526823268935,7.43978186836834,14164133,1644305836000
0x50640BFc30F97fef35054beAECE3d3a188A219F0,eth,0.0125,32.78561393875,4406790298638658663,4.406790298638658663,0.002836531614372821,7.439794434710928,14164138,1644305945000
0x1DD2091f250876Ba87B6fE17e6ca925e1B1c0CF0,eth,0.06,157.37094690599997,21152489822267829318,21.152489822267829318,0.002836545508549839,7.439830877040825,14164147,1644306045000
0x6519319E8F32F22F7a22274898588f6dc4b40bbf,eth,0.075,196.7136836325,26440371117327182105,26.440371117327182105,0.002836571380454271,7.439898735142469,14164167,1644306260000
0xE41188926607921763D25392475f1156AC5f9033,eth,0.05,131.142455755,17626765216406991727,17.626765216406991727,0.0028365953359076913,7.439961566682275,14167114,1644346009000
0x1561c3218AB5Feeec5A0a7B817596EAbD257e5a3,eth,0.05,131.142455755,17626646129001078069,17.626646129001078069,0.002836614500232981,7.440011831815902,14172647,1644419864000
0xda94DA6D0909E90E81a9B9373a04807c3cE15fBC,eth,0.016,41.965585841599996,5640501610306219102,5.640501610306219102,0.002836627148685695,7.44004500679891,14175125,1644452869000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,6.26,16419.035460526,2205911110046490875082,2205.911110046490875082,0.002837829671145755,7.443199041769167,14175863,1644462287000
0x4eeD0fc86cf510a0c4800A5e555fEDB7c78fe32B,eth,0.32,839.311716832,112712143205660374124,112.712143205660374124,0.00283909072171675,7.446506587143397,14183128,1644560737000
0x14D9fA3a9eaB3CDE8317Ea827c5d88c94e12272E,eth,0.325,852.4259624074999,114468287449876270976,114.468287449876270976,0.002839214312019056,7.446830745858436,14183177,1644561365000
0xc9284a9FD6D8C484bFD7e24f26B1634585f0A296,eth,0.009,23.605642035899997,3169819586059477931,3.169819586059477931,0.0028392783108480437,7.446998605130414,14187197,1644614804000
0x2770736960c4739f96d3a033676ff0e34e71fC63,eth,0.0965,253.10493960715,33987268025294873457,33.987268025294873457,0.002839298525794433,7.447051625884662,14196297,1644735511000
0x9dEBaE598dB0b4bBB53308AB7894De7Cc0D5326b,eth,0.1,262.28491151,35219499824675982024,35.219499824675982024,0.0028393361773393667,7.447150380205974,14196704,1644740511000
